"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"a95ff7","N703CT  ","United States","1653417180","1653417180","-75.5005","40.5807","152.4","FALSE","30.92","135.67","-3.25",NA,"213.36",NA,"FALSE","0","0"
"a3d093","JTL345  ","United States","1653417366","1653417366","-87.2516","36.4478","10058.4","FALSE","225.19","134.35","-0.33",NA,"10485.12",NA,"FALSE","0","1"
"a0e558","N157MW  ","United States","1653417335","1653417364","-109.474","35.4533","13106.4","FALSE","215.05","270.69","-0.65",NA,"13380.72",NA,"FALSE","0","3"
"a2bba8","UAL2145 ","United States","1653417366","1653417366","-96.8656","42.5493","10668","FALSE","253.92","87.21","0",NA,"10873.74",NA,"FALSE","0","0"
"aa93e3","N7807R  ","United States","1653417366","1653417366","-118.4314","34.6702","3230.88","FALSE","87.34","283.63","-0.33",NA,"3329.94",NA,"FALSE","0","0"
"a09590","DAL1438 ","United States","1653417365","1653417365","-89.9048","36.1146","9448.8","FALSE","259.49","53.22","0.33",NA,"9829.8","6217","FALSE","0","0"
"ae2911","C6034   ","United States","1653417321","1653417321","-70.535","41.641","76.2","FALSE","37.77","322.19","-5.2",NA,"175.26",NA,"FALSE","0","1"
"a95fef","CKS639  ","United States","1653417366","1653417366","-76.9229","43.7404","10668","FALSE","277.45","131.17","0",NA,"10942.32","4173","FALSE","0","0"
"c08571","CGYNW   ","Canada","1653417366","1653417366","-80.3686","43.1099","327.66","FALSE","51.32","42.97","-1.95",NA,"373.38",NA,"FALSE","0","0"
"accf07","SWA2758 ","United States","1653417366","1653417366","-92.0858","34.417","9448.8","FALSE","256.77","70.33","0",NA,"9806.94",NA,"FALSE","0","0"
"3cc2bf","DCS703  ","Germany","1653417366","1653417366","16.5636","51.0588","11277.6","FALSE","244.59","74.88","0.33",NA,"11430","6420","FALSE","0","3"
"a8df4b","DAL2150 ","United States","1653417365","1653417366","-83.7048","33.0688","3566.16","FALSE","182.12","322.81","-2.28",NA,"3749.04","3767","FALSE","0","0"
"a1057a","AAL1118 ","United States","1653417366","1653417366","-97.0102","32.8249","510.54","FALSE","73.57","0.4","-4.23",NA,"464.82","1066","FALSE","0","1"
"aaf6d1","N8050J  ","United States","1653417366","1653417366","-116.7621","32.941","2766.06","FALSE","67.75","193.61","-0.98",NA,"2827.02",NA,"FALSE","0","1"
"47945c","NSZ3241 ","Norway","1653417366","1653417366","12.2599","55.9569","6736.08","FALSE","216.88","351.54","14.31",NA,"6743.7","0247","FALSE","0","1"
"48adaf","LOT420  ","Poland","1653417366","1653417366","8.9221","47.3951","4130.04","FALSE","184.7","89.2","8.13",NA,"4229.1","1000","FALSE","0","0"
"48adad","LOT5HZ  ","Poland","1653417366","1653417366","20.9968","52.1314","586.74","FALSE","93.94","151.19","9.43",NA,"609.6",NA,"FALSE","0","0"
"48adae","LOT6CH  ","Poland","1653417365","1653417366","18.2453","53.1495","10408.92","FALSE","218.81","115.78","-10.08",NA,"10546.08","3714","FALSE","0","0"
"a10588","N165PB  ","United States","1653417366","1653417366","-77.1966","37.9832","7010.4","FALSE","210.66","11.69","0",NA,"7353.3",NA,"FALSE","0","1"
"4ab566","BRX42G  ","Sweden","1653417366","1653417366","14.9533","58.8114","4876.8","FALSE","130.65","252.35","-0.33",NA,"4869.18","7036","FALSE","0","3"
"a8deb4","DAL2301 ","United States","1653417337","1653417362","-84.5226","31.7364","10073.64","FALSE","229.32","188.38","0",NA,"10553.7",NA,"FALSE","0","1"
"c07435","N       ","Canada","1653417366","1653417366","-107.7216","53.2917","5791.2","FALSE","135.91","150.52","0",NA,"5783.58",NA,"FALSE","0","2"
"4ab569","BRX59E  ","Sweden","1653417366","1653417366","15.9361","57.7836","6393.18","FALSE","159.21","26.07","0",NA,"6446.52","2521","FALSE","0","3"
"4853d0","TRA6145 ","Kingdom of the Netherlands","1653417366","1653417366","2.713","48.8566","11887.2","FALSE","232.23","195.02","0",NA,"11955.78","2104","FALSE","0","4"
"4ca5c8","EIN27T  ","Ireland","1653417366","1653417366","-6.1321","53.3425","3619.5","FALSE","181.33","99.14","16.58",NA,"3619.5","6331","FALSE","0","1"
"a4c88e","N407VS  ","United States","1653417355","1653417355","-114.2757","48.2141","1135.38","FALSE","59.15","254.88","-1.63",NA,"1143",NA,"FALSE","0","8"
"c024ba","CFNXP   ","Canada","1653417366","1653417366","-80.2438","43.5883","845.82","FALSE","37.98","335.17","1.95",NA,"899.16","1200","FALSE","0","0"
"a7fb02","N613MM  ","United States","1653417366","1653417366","-76.952","39.7831","1424.94","FALSE","78.4","48.99","0",NA,"1493.52","5602","FALSE","0","2"
"a402dd","DAL1350 ","United States","1653417365","1653417365","-90.7262","44.4113","10668","FALSE","275.5","84.43","0",NA,"10866.12",NA,"FALSE","0","0"
"a1f26c","N2241V  ","United States","1653417366","1653417366","-74.9487","40.2678","624.84","FALSE","58.47","291.15","0.98",NA,"693.42",NA,"FALSE","0","0"
"ac6cd2","FLC90   ","United States","1653417366","1653417366","-150.3466","61.1413","3733.8","FALSE","147.71","206.92","18.53",NA,"3672.84",NA,"FALSE","0","3"
"a895b4","RPA3533 ","United States","1653417324","1653417361","-80.0192","36.7078","3596.64","FALSE","178.29","176.69","0",NA,"3764.28","2552","FALSE","0","1"
"a1f282","N2242G  ","United States","1653417363","1653417363","-85.8035","39.4773","586.74","FALSE","53.04","108.08","0.65",NA,"601.98",NA,"FALSE","0","0"
"aae65c","N801J   ","United States","1653417366","1653417366","-120.9524","43.7996","8229.6","FALSE","149.27","170.28","0",NA,"8503.92","0631","FALSE","0","0"
"a5bb1f","AWI3815 ","United States","1653417366","1653417366","-82.0678","43.3079","9570.72","FALSE","179.94","255.09","3.25",NA,"9845.04","2222","FALSE","0","0"
"4853d4","TRA4E   ","Kingdom of the Netherlands","1653417366","1653417366","-1.0393","44.5757","11582.4","FALSE","234.71","25.44","0",NA,"11704.32","1000","FALSE","0","4"
"abec26","SWA786  ","United States","1653417365","1653417365","-86.2607","40.5934","5882.64","FALSE","202.24","344.05","-9.43",NA,"6103.62",NA,"FALSE","0","1"
"4853d2","TRA26M  ","Kingdom of the Netherlands","1653417366","1653417366","0.0387","39.057","7635.24","FALSE","225.09","22.58","10.73",NA,"7863.84",NA,"FALSE","0","4"
"4853d3","TRA99V  ","Kingdom of the Netherlands","1653417366","1653417366","-3.8463","40.8252","10972.8","FALSE","229.85","29.2","0.33",NA,"11140.44","4505","FALSE","0","4"
"a5bb1b","ASA103  ","United States","1653417364","1653417364","-122.3043","47.4492",NA,"TRUE","0","106.88",NA,NA,NA,NA,"FALSE","0","1"
"e49525","GLO7748 ","Brazil","1653417366","1653417366","-67.4635","18.124","11582.4","FALSE","218.37","321.02","0",NA,"12131.04",NA,"FALSE","0","0"
"a4fbca","N420BT  ","United States","1653417366","1653417366","-82.6764","27.389","4640.58","FALSE","144.66","307.2","13",NA,"4892.04","3712","FALSE","0","2"
"501c13","SDR42YT ","Croatia","1653417366","1653417366","17.3033","44.3113","11582.4","FALSE","219.3","324.26","0.33",NA,"11910.06","5521","FALSE","0","0"
"3c48eb","GWI27LR ","Germany",NA,"1653417358",NA,NA,NA,"FALSE","0","323.44",NA,NA,NA,NA,"FALSE","0","1"
"478363","WIF487  ","Norway","1653417365","1653417366","10.6978","62.8033","5974.08","FALSE","128.68","181.83","5.53",NA,"5958.84",NA,"FALSE","0","0"
"478362","WIF47V  ","Norway","1653417366","1653417366","5.5266","59.3581","3116.58","FALSE","148.53","169.62","-6.83",NA,"3025.14",NA,"FALSE","0","0"
"aadf89","N80AE   ","United States","1653417366","1653417366","-88.8218","42.7437","13106.4","FALSE","217.73","91.9","0",NA,"13342.62","3177","FALSE","0","0"
"49130e","NJE005U ","Portugal","1653417366","1653417366","-8.266","34.789","12504.42","FALSE","203.99","231.66","0.33",NA,"12893.04","6765","FALSE","0","1"
"4ab56b","BRX430V ","Sweden","1653417346","1653417346","18.3291","58.0282","2141.22","FALSE","121.53","170.5","-6.5",NA,"2156.46","0210","FALSE","0","0"
"a4fbf5","PFT420  ","United States","1653417366","1653417366","-112.2653","42.4715","11932.92","FALSE","250.1","144.54","4.88",NA,"12085.32",NA,"FALSE","0","0"
"a7c5a0","N60HL   ","United States","1653417342","1653417342","-71.7876","41.747","1729.74","FALSE","125.62","63.75","-8.13",NA,"1767.84","0075","FALSE","0","0"
"ab53e4","SKW137C ","United States","1653417366","1653417366","-78.3045","40.4846","4244.34","FALSE","202.51","100.54","-4.88",NA,"4404.36","5707","FALSE","0","0"
"c1e411","","Canada","1653417340","1653417340","-114.0025","51.1276",NA,"TRUE","7.72","61.88",NA,NA,NA,NA,"FALSE","0","17"
"abb6df","N854GW  ","United States","1653417365","1653417365","-72.4687","42.7783","1280.16","FALSE","60.92","265.16","0.33",NA,"1356.36",NA,"FALSE","0","2"
"c06d48","JZA909  ","Canada","1653417366","1653417367","-81.7795","43.3205","9753.6","FALSE","189.56","256.98","0.33",NA,"10005.06","6313","FALSE","0","0"
"3c48f2","EWG9727 ","Germany","1653417366","1653417366","14.1719","48.056","9669.78","FALSE","223.16","320.14","5.2",NA,"9898.38","1000","FALSE","0","1"
"a44b56","DAL2204 ","United States","1653417366","1653417366","-83.6805","36.0601","10378.44","FALSE","255.88","29.24","4.23",NA,"10858.5","2561","FALSE","0","4"
"501c15","SDR42CH ","Croatia","1653417356","1653417356","20.1672","42.9702","11574.78","FALSE","214.77","322","-0.65",NA,"11932.92","2007","FALSE","0","0"
"491314","NJE179R ","Portugal","1653417216","1653417222","12.5924","41.7977",NA,"TRUE","0","289.69",NA,NA,NA,"1246","FALSE","0","0"
"a88eae","N650W   ","United States","1653417366","1653417366","-96.4702","30.9034","10553.7","FALSE","238.65","58.85","2.28",NA,"10972.8","7377","FALSE","0","3"
"501c16","SDR48KJ ","Croatia","1653417365","1653417366","10.0294","52.5069","5013.96","FALSE","175.76","286.84","-7.8",NA,"5052.06","3145","FALSE","0","0"
"a95538","N700GV  ","United States","1653417366","1653417366","-80.3092","26.9695","3779.52","FALSE","137.72","351.84","0",NA,"3977.64",NA,"FALSE","0","0"
"3463cb","HRN125  ","Spain","1653417365","1653417365","-3.5654","40.4877",NA,"TRUE","23.15","270",NA,NA,NA,NA,"FALSE","0","0"
"a34582","N31LR   ","United States","1653417366","1653417366","-81.6607","30.3098","14950.44","FALSE","209.14","345.18","0",NA,"15407.64","1324","FALSE","0","0"
"abf32b","EDV4885 ","United States","1653417366","1653417366","-84.1173","33.7337","1478.28","FALSE","120.38","89.51","0",NA,"1554.48",NA,"FALSE","0","1"
"c06123","JZA803  ","Canada","1653417334","1653417334","-123.2732","49.2135","266.7","FALSE","67.24","99.25","-2.28",NA,"426.72","3556","FALSE","0","0"
"a07b9a","N130EE  ","United States","1653417089","1653417094","-82.4696","40.1822","533.4","FALSE","57.45","73.35","0.33",NA,"579.12",NA,"FALSE","0","8"
"c06120","ACA821  ","Canada","1653417366","1653417366","-79.6364","43.5328","2202.18","FALSE","118.32","227.29","-4.23",NA,"2278.38","2436","FALSE","0","0"
"aa7c3c","N775GM  ","United States","1653417366","1653417366","-105.4542","36.9881","12496.8","FALSE","240.02","70.21","0",NA,"12687.3","1613","FALSE","0","1"
"a3323b","N305DL  ","United States","1653417107","1653417107","-75.2395","39.8944","-45.72","FALSE","64.26","160.84","-3.58",NA,"22.86","1604","FALSE","0","3"
"e7805b","","Brazil","1653417336","1653417336","-122.0285","37.5504","609.6","FALSE","41.99","262.96","0",NA,"579.12",NA,"FALSE","0","0"
"70612f","JZR401  ","Kuwait","1653417366","1653417366","51.8535","26.6688","11269.98","FALSE","244.02","108.43","0",NA,"11963.4",NA,"FALSE","0","0"
"a70e7a","SKW4122 ","United States","1653417365","1653417365","-91.8186","42.0502","10805.16","FALSE","269.8","66.51","6.18",NA,"11079.48",NA,"FALSE","0","4"
"a4b583","QXE2148 ","United States","1653417366","1653417366","-122.3063","47.4494",NA,"TRUE","10.8","0",NA,NA,NA,NA,"FALSE","0","0"
"7c404c","MZI     ","Australia","1653417366","1653417366","151.8038","-31.1458","2682.24","FALSE","92.41","17.83","-0.33",NA,"2827.02","1361","FALSE","0","2"
"a82e63","GXA693  ","United States","1653417334","1653417334","-79.2054","25.0296","11582.4","FALSE","240.9","297.33","-0.33",NA,"12176.76",NA,"FALSE","0","1"
"aa831e","N777AX  ","United States","1653417366","1653417366","-115.3875","35.6447","6522.72","FALSE","146.12","179.19","9.75",NA,"6766.56",NA,"FALSE","0","0"
"a34585","N31LU   ","United States","1653417366","1653417366","-97.8444","29.9316","533.4","FALSE","60.81","356.61","0.98",NA,"464.82",NA,"FALSE","0","0"
"484cbc","KLM877  ","Kingdom of the Netherlands","1653417322","1653417326","53.7446","26.0383","10058.4","FALSE","269.87","105.71","0",NA,"10683.24",NA,"FALSE","0","1"
"ac267c","AAL1689 ","United States","1653417232","1653417248","-80.9508","35.0303","1150.62","FALSE","108.35","355.64","-6.5",NA,"1211.58","1142","FALSE","0","4"
"aa3fec","N76HP   ","United States","1653417366","1653417366","-97.6048","32.1767","1889.76","FALSE","64.82","270","0.65",NA,"1859.28",NA,"FALSE","0","0"
"a2bbcc","UAL1954 ","United States","1653417366","1653417366","-92.9045","41.3976","11277.6","FALSE","256.42","94.37","0",NA,"11551.92",NA,"FALSE","0","0"
"3463c6","VOE25CT ","Spain","1653417366","1653417366","6.7651","46.9248","11887.2","FALSE","203.79","175.66","0",NA,"12031.98","3503","FALSE","0","0"
"4ab54a","DFL03   ","Sweden","1653417366","1653417366","19.628","60.0048","1920.24","FALSE","89","229.22","7.15",NA,"1912.62","2507","FALSE","0","2"
"ab902e","N844RB  ","United States","1653417365","1653417366","-82.6682","27.4553","99.06","FALSE","41.24","326.71","0",NA,"106.68","1200","FALSE","0","0"
"e4950d","GLO1620 ","Brazil",NA,"1653417366",NA,NA,NA,"FALSE","240.35","35.15","0",NA,NA,NA,"FALSE","0","0"
"a6a5e7","N5274V  ","United States","1653417346","1653417349","-122.9819","45.1454","777.24","FALSE","50.33","130.86","0",NA,"807.72","5167","TRUE","0","2"
"a8352b","NKS6573 ","United States","1653417366","1653417366","-98.1872","26.0639","10378.44","FALSE","237.19","145.07","0",NA,"10828.02",NA,"FALSE","0","1"
"a69e98","N5255R  ","United States","1653417366","1653417366","-74.2756","40.8918","266.7","FALSE","45.81","271.93","0",NA,"342.9","1200","FALSE","0","0"
"abff87","UAL1072 ","United States","1653417365","1653417366","-100.1466","24.8765","11871.96","FALSE","241.34","26.18","3.58",NA,"12367.26",NA,"FALSE","0","0"
"4ab561","BRX263  ","Sweden","1653417366","1653417366","18.0246","60.535","4259.58","FALSE","132.1","198.86","0",NA,"4259.58",NA,"FALSE","0","0"
"a33243","DAL2858 ","United States","1653417366","1653417366","-112.4793","40.7282","4267.2","FALSE","165.17","77.96","-7.15",NA,"4351.02",NA,"FALSE","0","0"
"a16733","N19QC   ","United States","1653417364","1653417365","-110.8198","34.0234","12184.38","FALSE","184.28","296.71","0.33",NA,"12519.66",NA,"FALSE","0","0"
"e48e81","TAM8147 ","Brazil","1653417358","1653417358","-46.297","-22.6997","5013.96","FALSE","200.06","204.46","-7.15",NA,"5257.8",NA,"FALSE","0","1"
"aad375","EJA797  ","United States","1653417204","1653417205","-80.3534","32.729","12496.8","FALSE","261.69","22.78","-1.95",NA,"13045.44","7063","FALSE","0","3"
"4052b9","TVS5AD  ","United Kingdom","1653417366","1653417366","-2.526","38.232","11887.2","FALSE","209.96","226.49","0",NA,"12214.86","3544","FALSE","0","0"
"a4c84e","N225SB  ","United States","1653417366","1653417366","-83.6286","37.8547","11551.92","FALSE","218.21","321.51","0",NA,"12024.36",NA,"FALSE","0","0"
"a84820","N6324T  ","United States","1653417357","1653417357","-112.2183","39.4879","4053.84","FALSE","56.77","226.47","1.3",NA,"4114.8",NA,"FALSE","0","0"
"e48e88","AZU5031 ","Brazil","1653417155","1653417366","-44.9949","-21.1528","10668","FALSE","241.25","35.45","-14.31",NA,"11170.92",NA,"FALSE","0","4"
"ad466a","","United States","1653417084","1653417116","-88.3737","42.8124","0","FALSE","42.2","260.88","-0.33",NA,"533.4",NA,"FALSE","0","2"
"abf351","SWA273  ","United States","1653417366","1653417366","-81.148","28.0361","3870.96","FALSE","182.56","337.99","-8.78",NA,"4091.94","6717","FALSE","0","1"
"a788bb","CAP1785 ","United States","1653417148","1653417149","-70.3699","43.5609","441.96","FALSE","56.53","40.94","-1.95",NA,"502.92","0351","FALSE","0","0"
"501020","AWT224  ","Albania","1653417366","1653417366","18.3597","42.3399","8404.86","FALSE","225.84","128.62","-12.03",NA,NA,NA,"FALSE","0","0"
"501021","ABN2021 ","Albania","1653417366","1653417366","12.1408","42.0192","1234.44","FALSE","100.23","162.68","-3.25",NA,"1310.64",NA,"FALSE","0","0"
"ac6cfe","N90BT   ","United States","1653417366","1653417366","-79.8197","36.2094","13106.4","FALSE","195.79","207.04","0",NA,"13578.84","5664","FALSE","0","0"
"4078fd","EXS22YM ","United Kingdom","1653417365","1653417366","17.9458","42.5809","11277.6","FALSE","230.2","142.08","0",NA,"11643.36","2255","FALSE","0","0"
"76cd13","SIA635  ","Singapore","1653417159","1653417159","119.6044","11.65","12192","FALSE","263.23","232.14","0",NA,"12984.48",NA,"FALSE","0","0"
"ad4690","N9545F  ","United States","1653417366","1653417366","-83.9815","39.3636","1310.64","FALSE","55.36","232.17","0.33",NA,"1363.98",NA,"FALSE","0","0"
"a9e071","N7353T  ","United States","1653417366","1653417366","-122.5955","45.7739","548.64","FALSE","42.82","321.34","2.28",NA,"579.12",NA,"FALSE","0","0"
"e4956f","GLO2095 ","Brazil","1653417366","1653417366","-35.7876","-7.6451","9974.58","FALSE","237.99","202.63","6.83",NA,"10584.18",NA,"FALSE","0","0"
"abe030","SWA888  ","United States","1653417366","1653417366","-116.8304","34.2729","7002.78","FALSE","194.88","244.18","-9.43",NA,"7338.06",NA,"FALSE","0","1"
"76cd0c","SIA511  ","Singapore","1653417366","1653417366","81.8137","12.1077","12496.8","FALSE","238.19","109.3","0",NA,"13159.74",NA,"FALSE","0","0"
"341646","IBE30SY ","Spain","1653417366","1653417366","0.5031","40.8707","9433.56","FALSE","201.15","270.29","-0.33",NA,"9639.3","0053","FALSE","0","1"
"a918b6","N6854H  ","United States",NA,"1653417317",NA,NA,NA,"FALSE","40.98","141.12","1.3",NA,NA,NA,"FALSE","0","0"
"abec6c","SWA1560 ","United States","1653417356","1653417363","-87.8123","28.6341","10972.8","FALSE","228.58","287.82","0",NA,"11498.58",NA,"FALSE","0","1"
"a4c865","UAL1965 ","United States","1653417366","1653417366","-83.0921","34.1957","9738.36","FALSE","231.92","234.94","0",NA,"10226.04","7043","FALSE","0","0"
"a8c094","NKS1215 ","United States","1653417367","1653417367","-76.2357","39.1463","9189.72","FALSE","251.27","42.34","-13.98",NA,"9601.2","7322","FALSE","0","1"
"aa2ca2","CNS4910 ","United States","1653417365","1653417366","-118.4322","33.7753","2293.62","FALSE","87.8","121.83","7.15",NA,"2354.58",NA,"FALSE","0","0"
"aa8f45","N78ME   ","United States","1653417107","1653417107","-71.4933","43.2052","91.44","FALSE","42.23","272.79","-9.43",NA,"281.94","1200","FALSE","0","0"
"aa8f42","N78MB   ","United States","1653417366","1653417366","-115.2021","36.2092",NA,"TRUE","0","126.56",NA,NA,NA,NA,"FALSE","0","0"
"43c6f8","        ","United Kingdom","1653417094","1653417103","18.4787","54.3772",NA,"TRUE","0","298.12",NA,NA,NA,"2003","FALSE","0","6"
